origin,dest,count
28105,28071,39.67731097858433
39153,39151,39.63774808634764
27053,27163,39.45269923592565
6001,6075,39.446256500095465
36081,36103,39.35207901287804
28105,28025,39.28921300008265
26065,26093,39.281230003806854
12099,12011,39.19541594720873
6113,6085,38.898731973340865
48113,48251,38.89277455848623
22055,22097,38.82281684753888
16065,16065,38.771152129578844
41005,41005,38.75763330607449
41071,41071,38.67229692815829
40119,40109,38.56891984917048
10003,10003,38.559444469833714
46099,46099,38.52375482911785
6113,6001,38.48439710896318
20177,20091,38.25853335292492
17043,17089,38.18390287846138
47019,47019,38.115632894452524
36005,36059,37.94568128052032
51191,51191,37.89041186343466
12001,12073,37.81346854374474
13089,13135,37.80690117874339
48453,48491,37.69487402044224
28105,28059,37.69116250036981
5115,5115,37.68580118058181
12073,12099,37.66468785807115
28105,28035,37.59984532895765
5045,5045,37.5703828224558
5009,5009,37.394776714426825
12073,12031,37.337453384934115
25025,25027,37.301624771673644
39133,39103,36.84292380479157
45013,45013,36.831237133542636
12091,12091,36.77670963395752
47023,47023,36.71001299227578
28071,28121,36.708037304569366
13045,13067,36.67388825952458
6111,6037,36.489180509288076
12095,12099,36.31891690632498
42043,42041,36.30406962353593
8013,8123,36.29202907169575
39145,39145,36.27077734340364
12001,12109,36.24112278542066
22017,22017,36.222073762957415
6047,6099,36.218783064161435
39165,39165,36.154668208513826
42035,42035,36.14948870142236
42131,42069,36.08797017713775
13045,13121,36.054047894574865
1081,1113,35.87052603285335
28105,28095,35.75067260786137
22061,22017,35.64700085639457
28105,28047,35.61369685074313
36061,34017,35.55435240773893
6113,6013,35.535307780157254
39113,39109,35.476234099994976
12001,12086,35.401895294781426
25021,25017,35.155805840296445
29021,29003,35.131446960235635
13255,13255,35.11141152136816
6065,6073,35.083292129265594
39099,39099,35.031974309283854
37039,37039,34.983729608127554
48439,48367,34.97457729869479
5031,5031,34.871588705994
6075,6081,34.838951426878225
37135,37119,34.83741751031019
12001,12019,34.76523995705511
54011,39087,34.5231034235398
8013,8035,34.51446030083718
29077,29225,34.456176684545326
39159,39049,34.4156884162645
42085,42085,34.4021149430354
27053,27139,34.3582934651825
6037,6029,34.344779169544786
36119,36005,34.32921431523353
36001,36001,34.198463900650744
22015,22119,34.17961380061943
25017,25009,34.123950475920836
19103,19103,34.12192473027713
12001,12103,34.11893832633295
37051,37085,34.113179219369954
49035,49011,34.00987063734592
34021,34007,33.95673839157704
40119,40143,33.80022939661497
6113,6037,33.682987209998174
12001,12075,33.66556255552784
26065,26049,33.647713169750055
28049,28121,33.637140507573264
37135,37037,33.531873264361685
25017,25027,33.51785831917345
34013,34025,33.506604393151086
13139,13135,33.454199301290906
34005,34005,33.325326184738415
45077,45007,33.318100675055454
39049,39017,33.283126832348806
4005,4005,33.2794161718082
39035,39055,33.20539912616507
39049,39113,33.1908019312882
18127,18127,33.188832954217084
54011,54099,33.08903437479166
13215,13145,33.07547385074869
17097,17031,32.9632908163123
4019,4013,32.893869580670554
1081,1121,32.85199441522036
1055,1015,32.826138905752536
34021,34019,32.80087362030551
37119,37097,32.72880513344743
20155,20173,32.65238630924587
48499,48499,32.624236142704355
1081,13135,32.592734030883776
1125,1003,32.57590197995998
39009,39045,32.573695042333
31109,31055,32.57241961434765
55079,55133,32.55251114340023
34021,34039,32.46695713082706
48309,48201,32.35355651563081
34021,34013,32.31284182799085
12055,12055,32.288930709666325
27035,27035,32.264862804180076
22103,22103,32.20306502594952
37183,37101,32.187155034750525
28105,28003,32.166473629934025
19179,19179,32.096245523523706
45077,45045,32.072162674311926
12095,12057,32.05364087851565
36059,36061,32.03425680238699
45019,45035,32.02736321693344
34021,36061,31.927553570900344
6059,6073,31.901662657754308
39151,39153,31.89188768444696
51059,51107,31.884709001169487
1097,1003,31.811654967504786
34003,34017,31.780452760290856
9003,9007,31.757367096297266
24003,24003,31.68220613280893
24009,24009,31.56922649429791
48113,48181,31.49649905484248
47037,47149,31.443025872471186
36029,36063,31.424415773882963
1127,1073,31.40038023089621
6113,6061,31.391959136380354
28105,28155,31.3674483800776
28071,28107,31.26868409470354
21111,21029,31.17958173589641
25025,25005,31.076581785005803
8013,8014,31.058076579723302
6001,6081,31.015173849690214
26161,26075,30.99594486311861
19155,31055,30.713495138186822
37135,37001,30.628755138502488
51710,51810,30.61224858421501
55078,55115,30.59776284401464
18097,18081,30.55794139296043
39009,39035,30.53783910218719
29510,29099,30.49758745355864
39009,39041,30.489366341707527
19125,19125,30.43019447542737
29019,29183,30.40250160181366
18043,18019,30.39276366294073
44007,25005,30.29180445216825
22055,22001,30.12890419442207
48361,48361,30.040301935692025
1125,1065,29.988209692019588
1081,1055,29.98161158863684
39049,39097,29.95943039416695
13045,13223,29.958950972569376
20005,20005,29.919797536853213
48085,48113,29.891138452855802
39035,39133,29.88631495222135
28105,28073,29.860715051776932
28035,28035,29.8487110104847
48029,48325,29.82691938658381
17019,17113,29.82612080644218
8001,8041,29.74394367969637
48029,48215,29.69695459622832
34013,34035,29.68311556431591
36047,36059,29.655402149930477
1081,1001,29.62975820989435
55078,55078,29.58550602812242
1125,1101,29.57708101075802
37081,37183,29.576563354648318
48215,48061,29.554437541228967
8001,8035,29.54674626303539
54079,54039,29.527329081229247
48471,48339,29.455896012894343
18141,18039,29.429583439920002
13051,13029,29.39334043524887
36055,36117,29.381307785690087
50021,50021,29.3453483166493
1081,1115,29.314942028914214
39061,21117,29.17325491763753
34003,34013,29.13645916976528
22071,22071,29.107640718584694
6071,6059,29.034975275418592
36119,36061,28.9324427213399
1081,1087,28.90753285352817
29101,29095,28.87423110552485
1081,1103,28.85197705688462
39049,39153,28.851531581439676
25023,25021,28.81955260218305
8005,8035,28.811732931814397
38017,27027,28.75007124076177
26045,26065,28.708731998851302
47093,47001,28.62751575663639
20045,20091,28.622757524138745
6013,6013,28.575052710977094
36059,36047,28.531812957127862
18043,21111,28.487386545974264
1101,1081,28.464350795714456
17037,17089,28.41953534760268
36055,36051,28.19386006524167
36005,34003,28.177100766253037
28105,1073,28.148518087798895
25015,25017,28.145863546485554
25015,25011,28.145863546485554
13045,13143,28.099429877720237
12001,12107,28.08035891092881
36071,36119,28.075571712561196
5133,5133,28.060496358718556
39133,39155,28.05575725431128
48113,48453,28.0393635385326
55133,55079,28.006604591699983
17029,17029,27.95149758516532
48471,48201,27.925719596640075
29019,29095,27.890783575978627
36055,36067,27.888974839721126
26145,26145,27.87350309223193
13121,13063,27.85606501925532
34023,34025,27.73286210030693
37147,37183,27.720646673315365
25005,25023,27.687401728588014
12001,12105,27.684860898098837
6055,6055,27.672663074773226
39041,39049,27.635325531303838
34021,34015,27.586639207680587
13067,13089,27.546902349862748
51810,51550,27.457304514835272
48099,48027,27.4349380814773
48423,48183,27.415957708397894
5119,5085,27.40493441819482
29019,29051,27.40272462309125
1081,13117,27.38900774527109
1081,13285,27.333451948627534
19163,17161,27.332297779127103
26161,26049,27.29024932730504
26065,26139,27.233312814140845
28105,28067,27.212517080824238
37119,37109,27.211242687238432
42017,42091,27.16876702971533
39133,39055,27.1655541070404
24033,51059,27.06236589130638
48113,48423,27.05873375265623
29027,29027,26.88280215663724
34031,34029,26.78952619788789
36047,36005,26.750303582974762
48303,48219,26.729054665669874
54025,54025,26.65360404644333
12057,12105,26.62819154954317
36119,9001,26.615692186856442
41047,41053,26.589227752452718
30031,30111,26.550147757178593
42071,42043,26.538772456818442
21111,21185,26.488180369422288
42101,34007,26.46744444567288
39049,39165,26.451084153863892
54039,54079,26.448143967526732
