origin,dest,count
6085,6081,110.88127132467959
35013,35013,110.3669847096331
48439,48497,109.81302750870331
37191,37191,109.67287543899418
42091,42029,108.7684607065856
42043,42043,108.67854895253241
28073,28073,108.50644676178351
25013,25013,108.20804450874405
40027,40051,107.93440272381252
25017,25021,107.49832744370993
29510,29510,107.3453957967116
13115,13115,107.32957639434736
49005,49005,107.13711681313332
42045,42101,107.07868680002319
36061,36119,107.04576513185008
39103,39103,106.97266204590912
26103,26103,106.94516957179295
13245,13245,106.43360452316428
6053,6053,106.23273444193798
18091,18091,105.78036186982806
17201,17007,105.28950037461044
26163,26161,105.23176166687088
6113,6113,104.87223117852177
6067,6061,104.62495482865809
45091,45091,104.49458604591484
23019,23019,104.09278367026684
12033,12113,103.84871667820472
18141,18039,103.82190007171934
25017,25009,103.50261347748122
48367,48439,103.3622339754928
48091,48187,103.35900783750229
34017,34003,103.2000413017704
6075,6013,102.88876256881036
6111,6037,102.8580332289557
19013,19013,102.48217387804618
41067,41051,102.4657375711776
17091,17091,102.26601514641932
39025,39025,101.58651760320829
41019,41019,101.04544712965394
36061,36103,100.88052551134442
42019,42019,100.8624555087616
17037,17037,100.51092168174536
41071,41071,100.47951461053512
37063,37183,99.99553787930355
39045,39045,99.93716223998956
55133,55131,99.77562466020314
1117,1073,99.54330764057032
26065,26045,99.12437045427272
13135,13139,98.42959382078716
18105,18105,98.36426112929993
13121,13089,98.14281053933081
26065,26037,98.08327425883301
24510,24005,98.01485555797396
18043,18043,98.00122830367428
13113,13113,97.69373486691882
19153,19049,97.42239992478837
51069,51069,97.28946502367796
25025,25025,96.98771284851999
34015,34007,96.98567535629472
39063,39063,96.83008747631763
6081,6085,96.70915588777096
22071,22103,96.66346836177871
33013,33013,96.62003915866505
6037,6029,96.4099163267001
33013,33011,96.09388174810779
20091,29037,95.89759430839712
48039,48201,95.86989684479008
4005,4013,95.71428158638943
47011,47065,95.62170699560787
36067,36067,95.43093964147717
37025,37119,95.347600354676
48471,48471,95.16085095898435
34027,34037,95.11505710409612
8031,8005,94.68462905207764
12011,12099,94.66923628557136
40143,40037,94.5848149826347
27037,27053,94.38829170440918
12089,12089,94.03401119487579
8059,8031,93.60101369838806
48183,48459,93.44381446069632
6075,6085,93.3909627018746
18057,18097,92.90258113850894
1073,1125,92.78863397097507
42091,42017,92.73790418742456
37119,37071,92.34043148052493
12069,12069,92.32283924002148
18057,18095,92.16609408531578
48453,48209,92.15716071223451
13223,13067,91.81030856937888
53073,53073,91.71223815344791
39113,39109,91.46568613560468
32003,6073,91.24368232219037
34023,34035,90.89600582078072
21145,21145,90.60865910667827
25005,25005,90.53514097836964
13135,13297,90.22191975403791
13121,13067,90.0057261696048
21037,21117,88.8078925017093
38017,27027,88.77970013024935
36083,36083,88.69544546596916
37125,37125,88.68774974798733
17143,17143,88.57335325615341
6065,6071,88.43325468562426
48423,48073,88.3838351439337
36047,36081,88.366092237908
49043,49043,88.35590664168778
29161,29161,88.29106516586481
48099,48027,87.85954622235062
48221,48221,87.85756240379992
40131,40131,87.85420334035065
9003,9009,87.69425683658882
34039,34023,87.58419611828262
40017,40109,87.08084700298276
17161,17161,87.0028285984367
48321,48321,86.83739891051148
18097,18081,85.96522624499197
13073,13073,85.9629010111577
4027,4027,85.76833651403538
55127,55127,85.38593349626163
9007,9007,85.251505139613
1103,1079,85.18106665787012
17095,17095,84.74780497833765
37159,37159,84.58098034685264
6059,6071,84.56788982609021
48427,48427,84.384334898645
46103,46103,84.19290684188255
27037,27139,83.84514995483792
42081,42081,83.6966730689478
41051,41005,83.49662034405134
17093,17093,83.37743795527598
29095,29037,83.15428073435355
39155,39155,83.12784105433956
51041,51087,83.12706877784571
39113,39057,82.84961850163073
35043,35043,82.76445004227826
28033,47157,82.47060337295765
16055,16055,82.34128105764495
