origin,dest,count
18067,18067,72.00898256445319
9007,9007,71.96413127462462
34015,34015,71.93823622716252
1049,1049,71.82394431971564
40143,40145,71.77580971499307
34027,34031,71.65641830068115
36061,34025,71.44048340470769
6075,6013,71.35583166753246
19153,19049,71.23902480658778
6013,6001,71.2388441478579
51770,51161,71.23802530900457
36093,36093,71.0860186665456
1127,1127,70.82935666414652
36061,6037,70.54796242789709
22079,22079,70.50001569785599
19139,19139,70.48736862446214
51690,51690,70.47941833249598
13067,13121,70.4491993962221
28085,28085,70.23860020872549
51087,51760,70.06271816227105
19155,19155,69.99096926850396
41005,41005,69.546132196787
47037,47165,69.52065214482911
13015,13015,69.35214481070369
13135,13297,69.2839585734376
36029,36063,68.80891917202943
37147,37147,68.7826454401539
26067,26067,68.71530806633747
29189,29510,68.65868003351281
25017,25027,68.65797670702263
1081,1081,68.61903406886992
36059,36061,68.51398504836517
20091,29095,68.49916590418634
47119,47119,68.4277727180723
13063,13063,68.324843029612
25023,25023,68.04758773869763
48471,48471,67.75319207337088
40125,40125,67.67865596140425
17121,17121,67.57189733393749
39017,39165,67.26591946368603
29019,29019,67.14289725554652
41051,41005,67.108407194383
42017,42101,67.08499714900785
40153,40153,66.87894540861598
48053,48053,66.83993117079743
17031,17089,66.69220542366479
25017,25021,66.17684138225309
41051,41067,66.159125452892
29095,29047,66.01826048570396
29071,29071,65.9054249625404
6083,6083,65.86492747159355
1069,1069,65.55936705192426
24510,24005,65.41787877123221
48339,48201,65.41632487895836
36065,36065,65.30767222792471
6025,6025,65.24204507760219
36061,9001,65.19283656703361
37127,37127,64.97335858236296
40143,40131,64.93620901214335
42019,42019,64.89820372163457
31079,31079,64.79171807752088
12057,12101,64.74949465990525
27003,27003,64.63907084841979
37159,37159,64.5790414692094
25005,44007,64.16026195008719
42077,42095,63.99066434284018
47157,28033,63.90409906694384
47149,47149,63.872878362582426
28145,28145,63.66667341838338
39119,39119,63.39524540465297
8031,8001,63.359860134097346
13097,13097,63.292456979852886
36005,36119,63.08502265526239
29097,29145,62.85092288975833
8101,8101,62.50919059122181
29037,29037,62.498668617954436
17001,17001,62.40485271269903
48397,48397,62.28170453306903
26163,26125,62.22420169215923
41011,41011,61.85128863207674
40017,40017,61.838271725689104
20091,20209,61.818615383311034
53007,53007,61.782162850105856
45019,45015,61.6589802885511
26103,26103,61.65730169948886
48121,48113,61.62674847160243
23005,23005,61.61913126481076
34013,34027,61.55160281982788
39017,39061,61.38792530834454
39035,39093,61.09808035193797
28075,28075,60.99017650735542
41051,53011,60.87027003601367
36061,34039,60.846647462564704
27053,27123,60.75733230678949
39061,39017,60.718738138901045
28151,28151,60.696818599174186
51510,51510,60.606691285545274
41017,41017,60.42516728645964
6047,6047,60.32026751096136
1089,1083,60.19251483598649
36111,36111,60.03536485089898
26147,26147,59.99019509486134
42017,42091,59.91180751432833
25021,25017,59.890953265964136
46099,46083,59.771267211836275
16083,16083,59.72480234904775
48427,48427,59.7033602290684
12115,12081,59.16871811564965
21047,21047,58.87740013184303
12057,12103,58.58862856353367
17197,17031,58.55916968207737
22041,22041,58.32787587062411
25017,25009,58.29675559078507
21059,21059,58.184099486629975
13121,13135,57.93082886592698
28121,28121,57.8226717274998
55105,55105,57.7280936217982
39035,39153,57.726677269454896
13121,13117,57.72296224289162
6001,6085,57.672912868745186
5033,5033,57.421876608512974
25021,25023,57.40771189818445
20173,20015,57.39429192288853
27053,27003,57.244201410990044
47163,47163,57.13297118813692
6089,6089,56.95363188090854
40143,40037,56.376708717349
36081,36005,55.97367255110573
35049,35049,55.949263300736334
26017,26017,55.82016850891115
34005,34007,55.60414925098385
25001,25001,55.51320790822506
39041,39041,55.4813385997352
23011,23011,55.21778555973678
48381,48375,55.14123909964159
17161,17161,55.09678024131643
19013,19013,55.089714852797954
13135,13089,55.010745138826806
24025,24025,54.74040666264119
4005,4005,54.52594752989555
17031,18089,54.450074565074274
12055,12055,54.386527532367964
26145,26145,54.19766568476938
5051,5051,53.89516679791944
34011,34011,53.659061314353075
17199,17199,53.36766895719556
6037,6029,53.208361464891475
40101,40101,52.9002441715529
8031,8059,52.876963566898745
39023,39023,52.64924372073577
42003,42129,52.56719774411814
42091,42101,52.49328699125695
34035,34039,52.48267872155734
51760,51760,52.48032656619722
47037,47149,52.45777403220372
42021,42021,52.297149217606055
39095,26115,52.19730995441333
36091,36091,52.07973518052063
6111,6037,52.037919776920674
55073,55073,52.03629203895969
47179,47179,51.89223842812351
17043,17089,51.84181545211241
12017,12017,51.79965696213989
42091,42017,51.77439782402528
1095,1095,51.690209861063394
17037,17037,51.68932815013133
27137,27137,51.61842559649358
5119,5085,51.328973501325216
39165,39165,51.31061294219448
45045,45007,51.29603282774036
5045,5045,51.21724234698964
48029,48091,51.08732808396661
13121,13057,51.03925082529366
13135,13121,50.78909046098419
51087,51085,50.67152358709874
37119,37025,50.666317939991465
51059,51107,50.654147961907796
9001,36119,50.529431934839046
13299,13299,50.496547013185136
9005,9005,50.440296560898545
27139,27139,50.34560110888246
34003,34013,50.29936946520186
6061,6067,50.2643941376841
22101,22101,50.08065670295806
26049,26049,49.81664118419451
54069,54069,49.645659292160865
51810,51710,49.60965704748632
42101,42045,49.58501073003405
36013,36013,49.51313233975298
37171,37171,49.487481331698504
48029,48187,49.41451786272982
51121,51121,49.398689830322745
39061,39025,49.35171237661231
36061,6085,49.321485283749844
6081,6085,49.316035838895
1097,1003,49.16962921070033
12113,12113,48.92722592084372
18097,18081,48.726575120105686
51510,51059,48.6870019088687
18039,18039,48.58565224684752
5119,5045,48.561912935216036
49011,49035,48.350235669744
36001,36083,48.28745318215028
34013,34039,48.145911215360535
29047,29095,47.896008996517544
6065,6037,47.77590042386591
36061,12086,47.730469629435326
48449,48449,47.6040893845451
17031,17111,47.43825707703828
6087,6087,47.384604191743286
55139,55139,47.10832178514126
31055,31153,47.003618040126504
6059,6073,46.917254833573615
25021,25027,46.81944662167942
22015,22015,46.816568827227314
42125,42003,46.739152964106204
6065,6073,46.71841013780406
6073,6065,46.631789754672994
48091,48187,46.5754039007788
22063,22063,46.54253226482934
21015,21117,46.4673165847392
51550,51550,46.456390780660804
8005,8035,46.445392786609105
13077,13077,46.44118943738897
48201,48071,46.264910950036644
34013,34031,46.060581410221175
51107,51107,46.051304230714244
36061,34027,45.9842329356755
48347,48347,45.95025190075424
41067,41051,45.949349652830925
51087,51041,45.87672862906622
42097,42097,45.85218526182497
22055,22099,45.68443276896645
6075,6085,45.6326914570269
46065,46065,45.51464083549861
48037,48037,45.39340675508161
39035,39085,45.2731271076297
13095,13095,45.225374429173286
37119,37071,45.207168811995935
29510,29510,45.07685415358071
27053,27037,45.07573592916861
15001,15001,44.713806177239675
