origin,dest,count
24033,24003,47.06958997487173
32003,42029,46.91404923705357
32003,45079,46.88743888581306
32003,47149,46.860828534572526
32003,16019,46.381842212242994
32003,26139,46.381842212242994
32003,25009,46.32862150976192
28045,28047,46.123950676451685
42043,42133,46.11541485440082
6005,6067,46.0550501065044
42091,42101,46.051237647887724
32003,48251,45.82302483619186
12021,12071,45.743621609950225
26163,26115,45.73901947478785
32003,51153,45.61014202626763
29047,20091,45.5057727984064
32003,36005,45.317428162621795
28099,28099,45.044550247549324
6039,6019,45.03896322557186
22019,48167,45.01076372870076
53025,53025,44.91375556343281
32003,39093,44.83844184029227
32005,6013,44.786436492302435
32003,38015,44.6787797328491
30001,30001,44.63012275438872
22015,48037,44.57165997154783
48085,48181,44.39384195590791
40079,5115,44.31533133065423
32003,35045,44.253014113000624
8005,8005,44.217377259987536
32003,35049,44.17318305927904
32003,39103,44.17318305927904
32003,41029,44.01352095183586
32003,10003,43.933689898114274
32005,6085,43.892693857201046
32003,34007,43.69419673694951
42017,34023,43.68934111511872
39061,39017,43.6084038571711
35035,48141,43.46196319011504
41029,41029,43.308839847039444
48113,48085,43.256006301294825
12097,12095,43.24292355928336
32003,26065,43.21521041461998
32003,40017,43.21521041461998
36119,36081,43.148894373626696
31153,31055,43.13653025347022
42043,42075,42.92943624620112
48085,48439,42.92658785736519
34003,36005,42.88638563783055
32003,34035,42.816055146012026
32005,32510,42.775515563324326
24003,11001,42.67481069147946
27115,27003,42.593354321538136
32003,46099,42.44351022864461
32003,6039,42.39028952616356
6037,6073,42.36031951422039
6061,6061,42.33761261131591
32003,48397,42.28384812120144
32003,37063,42.2572377699609
32003,18063,42.2572377699609
32003,27171,42.07096531127721
30083,30083,42.03921916773401
35043,35049,42.03143898758137
39095,26115,41.89483546543747
8047,8041,41.86607596760422
12057,12086,41.83837873292849
28045,22051,41.830262369718646
30009,30111,41.77581810401117
32003,33011,41.751641096390856
32003,9003,41.671810042669264
40023,48231,41.63250813797072
19061,17085,41.58455756605883
32003,21067,41.565368637707145
6013,6095,41.5638489869044
40087,40051,41.30554488073806
32003,17201,41.21943407158026
6019,6047,41.201970351072504
27017,27137,41.16891926158564
22101,22045,41.11455647345441
17093,17093,40.905555740144855
53029,53029,40.85449637991768
32031,32005,40.849018470991716
40013,40005,40.829486721023386
28143,28143,40.76251049215745
8119,8101,40.760512277165006
26163,39095,40.65360183487323
26021,26021,40.63445257590677
17001,17001,40.6008496240391
32003,55087,40.50095458808597
32003,24510,40.36790283188331
40115,29097,40.302705191922605
32003,22103,40.288071778161715
32003,9009,40.234851075680666
37035,37109,40.22562377756668
42043,42071,40.068557495980976
40115,29145,40.06578530509877
42091,42029,39.90594238764204
36119,34003,39.836588726192204
22019,48039,39.72078478945713
32003,24027,39.64942334838901
12095,12011,39.64595861240293
46127,46127,39.452240371562674
6019,6107,39.36133250033731
12057,12009,39.27268024617051
32003,17019,39.19704737730001
40143,40037,39.141055576950265
39061,21037,39.101805504946384
32003,19057,39.03738526985683
39049,39041,38.95472172350407
36081,36103,38.75660843304495
40079,5047,38.61457268860404
12057,12083,38.602099959858755
32003,1003,38.585009298767844
17007,17007,38.560962079923385
32003,26093,38.53178859628677
55025,55105,38.531353893598926
32003,37097,38.505178245046245
42003,42125,38.49938108518328
53017,53007,38.49216426433732
26025,26075,38.46418428387531
48453,48491,38.28676674645647
32007,49057,38.226244726167614
32003,4003,38.106022976438304
6109,6047,37.97986510568222
32003,6089,37.97297122023566
41019,41029,37.930563672382654
27139,27019,37.917189596786024
36059,36103,37.6678143544384
19163,17161,37.63087853664597
32003,6007,37.62703665410877
32003,56021,37.60042630286824
53053,53035,37.55753527648847
40013,48147,37.55197028056549
34003,36087,37.545715586561286
32003,48257,37.520595249146645
32003,18141,37.387543492944005
46011,46011,37.353113879594346
17119,17119,37.32444948104683
40111,40143,37.23520669007932
18163,18173,37.13241318410081
32003,53057,37.12143998053871
32003,39099,37.04160892681712
40125,40081,37.03643353503132
6067,6017,36.86509671592177
36103,36059,36.777816265471614
12086,12099,36.69975112281567
32003,17163,36.61584330696865
12057,12127,36.590359100923536
32003,16005,36.589232955728114
32003,13151,36.589232955728114
32003,8014,36.56262260448759
40013,48231,36.558255189575604
32003,42045,36.50940190200654
32033,32033,36.390988285377695
31055,31055,36.159861627375896
39049,39045,36.08294052240686
46081,46093,36.06645659512578
17089,17031,35.97733713599673
6113,6113,35.945312747349526
53011,41005,35.91664261728754
32003,55139,35.764312067271696
36061,36005,35.73044434810613
6097,6001,35.661893417907145
40013,40143,35.512239304323074
27017,27017,35.418198541775624
32003,29099,35.3917671499043
32003,33015,35.3917671499043
32003,48375,35.3917671499043
48167,48039,35.372279580617224
32031,6057,35.35796058388293
26025,26077,35.18025984374733
15003,15007,35.176390106511676
32003,22055,35.152273988739516
17197,17043,35.12557605884201
53061,53057,34.948295923349065
32007,49049,34.924621138792645
32003,1125,34.912780827574764
36047,36061,34.84597671660736
48167,48157,34.81642947292182
39061,21015,34.78855955727258
26021,17031,34.75367949473712
32003,51041,34.75311872013157
41059,53005,34.62864360288303
22015,48201,34.56619727123732
40125,40133,34.537883514568485
32003,20045,34.48701520772629
6089,6089,34.45602694801135
40013,40095,34.44878982098301
6065,6025,34.406799213642515
18091,18127,34.30638373085918
12057,12011,34.28706159576579
40079,5113,34.25833259420721
55009,55087,34.12220999942995
32005,6001,34.11117723970263
32003,44007,34.087859939118346
34001,24005,34.062611812946315
32003,17093,34.06124958787781
12095,12057,33.959473932071674
32003,41071,33.95480818291569
27139,27163,33.95359808481856
32003,42129,33.8749771291941
32031,6089,33.85534001342411
32031,6097,33.836789142183875
29183,29510,33.67147952278932
32003,6055,33.63548396802934
32003,48423,33.55565291430775
12095,12099,33.534316198962806
32003,12021,33.4226011581051
22043,22079,33.26994934908421
32003,39025,33.209718348180864
32003,53015,33.10327694321875
32031,6035,33.02055080761365
40131,40145,32.995139584978425
32003,27145,32.94361483577557
32003,39085,32.91700448453504
32003,46103,32.91700448453504
